nombre,area_nombre,sector_nombre,subsector,diametro_copa,macizo,nombre_cientifico,familia_nombre,sinonimia,nombre_vulgar,especie_origen,endemica,nativa,region_fitogeografica,habito_crecimiento,ciclo_hoja,ciclo_especie
Científica,Jardin,Mariposas,Propagación,0,FALSO,Lonchocarpus leucanthus,Leguminosae,"Lonchocarpus campestris, Mellera campestris","rabo duro, rabo itá","Argentina, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Mariposas,Propagación,0,FALSO,Lonchocarpus leucanthus,Leguminosae,"Lonchocarpus campestris, Mellera campestris","rabo duro, rabo itá","Argentina, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 081,2,FALSO,Lonchocarpus leucanthus,Leguminosae,"Lonchocarpus campestris, Mellera campestris","rabo duro, rabo itá","Argentina, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Argentina,C 136,4,FALSO,Lonchocarpus leucanthus,Leguminosae,"Lonchocarpus campestris, Mellera campestris","rabo duro, rabo itá","Argentina, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Argentina,C 139,3,FALSO,Lonchocarpus leucanthus,Leguminosae,"Lonchocarpus campestris, Mellera campestris","rabo duro, rabo itá","Argentina, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 005,1,FALSO,Lonchocarpus leucanthus,Leguminosae,"Lonchocarpus campestris, Mellera campestris","rabo duro, rabo itá","Argentina, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Argentina,C 139,3,FALSO,Lonchocarpus leucanthus,Leguminosae,"Lonchocarpus campestris, Mellera campestris","rabo duro, rabo itá","Argentina, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Argentina,C 139,3,FALSO,Lonchocarpus leucanthus,Leguminosae,"Lonchocarpus campestris, Mellera campestris","rabo duro, rabo itá","Argentina, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Argentina,C 136,4,FALSO,Lonchocarpus muehlbergianus,Leguminosae,Dahlstedtia muehlbergiana,rabo molle,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 139,4,FALSO,Lonchocarpus muehlbergianus,Leguminosae,Dahlstedtia muehlbergiana,rabo molle,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 139,5,FALSO,Lonchocarpus muehlbergianus,Leguminosae,Dahlstedtia muehlbergiana,rabo molle,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 136,4,FALSO,Lonchocarpus muehlbergianus,Leguminosae,Dahlstedtia muehlbergiana,rabo molle,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 020,3,FALSO,Lonchocarpus muehlbergianus,Leguminosae,Dahlstedtia muehlbergiana,rabo molle,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 139,4,FALSO,Lonchocarpus muehlbergianus,Leguminosae,Dahlstedtia muehlbergiana,rabo molle,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 020,6,FALSO,Lonchocarpus nitidus,Leguminosae,,Yerba de bugre,"Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,América,C 124,1,FALSO,Lonchocarpus nitidus,Leguminosae,,Yerba de bugre,"Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Argentina,C 128,6,FALSO,Lonchocarpus nitidus,Leguminosae,,Yerba de bugre,"Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Argentina,C 138,8,FALSO,Lonchocarpus nitidus,Leguminosae,,Yerba de bugre,"Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 020,6,FALSO,Lonchocarpus nitidus,Leguminosae,,Yerba de bugre,"Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Argentina,C 135,4,FALSO,Lonchocarpus nitidus,Leguminosae,,Yerba de bugre,"Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Argentina,C 133,1,FALSO,Lonchocarpus nitidus,Leguminosae,,Yerba de bugre,"Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,América,C 125,2,FALSO,Lonchocarpus nitidus,Leguminosae,,Yerba de bugre,"Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,América,C 125,4,FALSO,Lonchocarpus nitidus,Leguminosae,,Yerba de bugre,"Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Asia,C 120,1,FALSO,Lonicera fragrantissima,Caprifoliaceae,,Madreselva,China,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Asia,C 120,1,FALSO,Lonicera fragrantissima,Caprifoliaceae,,Madreselva,China,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Asia,C 120,1,FALSO,Lonicera fragrantissima,Caprifoliaceae,,Madreselva,China,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Argentina,C 139,1,FALSO,Lonicera fragrantissima,Caprifoliaceae,,Madreselva,China,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Asia,C 120,1,FALSO,Lonicera fragrantissima,Caprifoliaceae,,Madreselva,China,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Asia,C 120,2,FALSO,Lonicera fragrantissima,Caprifoliaceae,,Madreselva,China,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Asia,C 120,1,FALSO,Lonicera fragrantissima,Caprifoliaceae,,Madreselva,China,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Asia,C 120,1,FALSO,Lonicera fragrantissima,Caprifoliaceae,,Madreselva,China,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Neutro,C 101,2,VERDADERO,Lonicera fragrantissima,Caprifoliaceae,,Madreselva,China,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Asia,C 120,2,FALSO,Lonicera fragrantissima,Caprifoliaceae,,Madreselva,China,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Asia,C 120,1,FALSO,Lonicera fragrantissima,Caprifoliaceae,,Madreselva,China,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Argentina,C 139,1,FALSO,Lonicera fragrantissima,Caprifoliaceae,,Madreselva,China,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Neutro,C 101,2,VERDADERO,Lonicera fragrantissima,Caprifoliaceae,,Madreselva,China,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Europa,C 110,2,FALSO,Lonicera fragrantissima,Caprifoliaceae,,Madreselva,China,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Europa,C 110,1,FALSO,Lonicera fragrantissima,Caprifoliaceae,,Madreselva,China,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Europa,C 110,2,FALSO,Lonicera fragrantissima,Caprifoliaceae,,Madreselva,China,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Europa,C 110,2,FALSO,Lonicera fragrantissima,Caprifoliaceae,,Madreselva,China,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Europa,C 110,2,FALSO,Lonicera fragrantissima,Caprifoliaceae,,Madreselva,China,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Oceanía,C 130,7,FALSO,Lophostemon confertus,Myrtaceae,Tristania conferta R.Br., ,Australia,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 012,7,FALSO,Lophostemon confertus,Myrtaceae,Tristania conferta R.Br., ,Australia,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Oceanía,C 121,6,FALSO,Lophostemon confertus,Myrtaceae,Tristania conferta R.Br., ,Australia,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Argentina,C 129,1,FALSO,Luehea divaricata,Malvaceae,,"azota caballo, francisco alvarez","Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 136,1,FALSO,Luehea divaricata,Malvaceae,,"azota caballo, francisco alvarez","Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Mariposas,Propagación,0,FALSO,Luehea divaricata,Malvaceae,,"azota caballo, francisco alvarez","Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 072,6,FALSO,Luehea divaricata,Malvaceae,,"azota caballo, francisco alvarez","Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 129,4,FALSO,Luehea divaricata,Malvaceae,,"azota caballo, francisco alvarez","Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 127,3,FALSO,Lycium cestroides,Solanaceae,,"Talilla, Chivil","Argentina, Bolivia, Brasil, Uruguay",FALSO,VERDADERO,"Espinal,Selva Paranaense,Chaco Húmedo,Chaco Seco,",Arbusto,Semipersistente,Perenne
Científica,Jardin,Oceanía,C 122,3,FALSO,Macadamia ternifolia,Proteaceae,, ,Australia,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Romano,C 042,5,FALSO,Machaerium paraguariense,Leguminosae,,isapuí,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 129,4,FALSO,Machaerium paraguariense,Leguminosae,,isapuí,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 136,10,FALSO,Machaerium paraguariense,Leguminosae,,isapuí,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 137,8,FALSO,Machaerium paraguariense,Leguminosae,,isapuí,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Caducifolia,Perenne
Científica,Jardin,América,C 125,2,FALSO,Machaerium paraguariense,Leguminosae,,isapuí,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Caducifolia,Perenne
Científica,Jardin,Oceanía,C 131,5,FALSO,Machaerium paraguariense,Leguminosae,,isapuí,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Caducifolia,Perenne
Científica,Jardin,América,C 124,1,FALSO,Machaerium paraguariense,Leguminosae,,isapuí,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 128,4,FALSO,Machaerium paraguariense,Leguminosae,,isapuí,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Caducifolia,Perenne
Científica,Jardin,América,C 125,4,FALSO,Machaerium paraguariense,Leguminosae,,isapuí,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 129,2,FALSO,Machaerium paraguariense,Leguminosae,,isapuí,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 075,10,FALSO,Maclura pomifera,Moraceae,,Naranjo de Luisiana,Sudeste de Estados Unidos,FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,América,C 118,2,FALSO,Maclura pomifera,Moraceae,,Naranjo de Luisiana,Sudeste de Estados Unidos,FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 077,2,FALSO,Magnolia figo,Magnoliaceae,"Magnolia figo var. figo, Michelia fuscata (Andr.) Blume",Magnolia foscata,China,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Neutro,C 103,5,FALSO,Magnolia figo,Magnoliaceae,"Magnolia figo var. figo, Michelia fuscata (Andr.) Blume",Magnolia foscata,China,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Neutro,C 044,4,FALSO,Magnolia grandiflora,Magnoliaceae,,Magnolia,Sudeste de Estados Unidos,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 077,8,FALSO,Magnolia grandiflora,Magnoliaceae,,Magnolia,Sudeste de Estados Unidos,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Neutro,C 004,5,FALSO,Magnolia grandiflora,Magnoliaceae,,Magnolia,Sudeste de Estados Unidos,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Neutro,C 002,8,FALSO,Magnolia grandiflora,Magnoliaceae,,Magnolia,Sudeste de Estados Unidos,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Neutro,C 044,5,FALSO,Magnolia grandiflora,Magnoliaceae,,Magnolia,Sudeste de Estados Unidos,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,América,C 119,3,FALSO,Magnolia grandiflora,Magnoliaceae,,Magnolia,Sudeste de Estados Unidos,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Europa,C 110,6,FALSO,Magnolia grandiflora,Magnoliaceae,,Magnolia,Sudeste de Estados Unidos,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,América,C 119,8,FALSO,Magnolia grandiflora,Magnoliaceae,,Magnolia,Sudeste de Estados Unidos,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Neutro,C 112,5,FALSO,Magnolia liliiflora,Magnoliaceae,,Magnolia japonesa,"China, Japón",FALSO,FALSO,"s/d,",Arbusto,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 072,5,FALSO,Malvaviscus arboreus,Malvaceae,,Malvavisco,América Central,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 006,2,VERDADERO,Maranta arundinacea,Marantaceae,,"sagú, yuquilla",América tropical,FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Crasas y Suculentas,Crasas,"0,6",FALSO,Marginatocereus marginatus,Cactaceae,, ,Mexico,FALSO,FALSO,"s/d,",Herbácea Suculenta,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 081,1,FALSO,Mascagnia australis,Malpighiaceae,,,"Argentina (Chaco, Corrientes), Paraguay",VERDADERO,VERDADERO,"Chaco Húmedo,",Liana,Perennifolia,Perenne
Científica,Jardin,Argentina,C 133,"0,5",FALSO,Matayba elaeagnoides,Sapindaceae,,camboatá,"Argentina (selva misionera), Brasil, Paraguay, Bolivia",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,América,C 124,3,FALSO,Maytenus ilicifolia,Celastraceae,,Cangorosa,"Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Chaco Húmedo,Selva Paranaense,Delta e Islas del Paraná,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Argentina,C 129,1,FALSO,Maytenus ilicifolia,Celastraceae,,Cangorosa,"Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Chaco Húmedo,Selva Paranaense,Delta e Islas del Paraná,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 074,1,FALSO,Melaleuca armillaris,Myrtaceae,,Melaleuca,Australia,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 074,1,FALSO,Melaleuca armillaris,Myrtaceae,,Melaleuca,Australia,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 074,1,FALSO,Melaleuca armillaris,Myrtaceae,,Melaleuca,Australia,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 074,1,FALSO,Melaleuca armillaris,Myrtaceae,,Melaleuca,Australia,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Oceanía,C 122,5,FALSO,Melaleuca lanceolata,Myrtaceae,, ,Australia,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Oceanía,C 121,4,FALSO,Melaleuca sp.,Myrtaceae,, , ,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Neutro,C 140,6,FALSO,Melaleuca sp.,Myrtaceae,, , ,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Neutro,C 003,6,FALSO,Melaleuca sp.,Myrtaceae,, , ,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Oceanía,C 121,4,FALSO,Melaleuca sp.,Myrtaceae,, , ,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 056,6,FALSO,Melaleuca styphelioides,Myrtaceae,,Melaleuca,Australia,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Oceanía,C 130,3,FALSO,Melaleuca styphelioides,Myrtaceae,,Melaleuca,Australia,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 081,4,FALSO,Melia azedarach,Meliaceae,,Paraíso,"Sudeste de Asia, Australia",FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 073,3,FALSO,Melicoccus lepidopetalus,Sapindaceae,,"guapomó, ibá pomó, mamoncillo, papamundo","Argentina, Bolivia, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Perennifolia,Perenne
Científica,Jardin,Medicinal,C 029,0,VERDADERO,Melissa officinalis,Lamiaceae,,"Melisa, Toronjil",Sur de Europa,FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Medicinal,C 029,0,VERDADERO,Mentha aquatica,Lamiaceae,,Menta,"Europa, Norte de África",FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 036,1,FALSO,Mentha aquatica,Lamiaceae,,Menta,"Europa, Norte de África",FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Medicinal,C 029,0,VERDADERO,Mentha pulegium,Lamiaceae,,Poleo europeo,"Europa, Asia",FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Medicinal,C 029,0,VERDADERO,Mentha spicata,Lamiaceae,,Menta julepe,Hemisferio Norte,FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 091,1,FALSO,Metasequoia glyptostroboides,Taxodiaceae,, ,China,FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 101,1,FALSO,Microgramma mortoniana,Polypodiaceae,,suelda consuelda,"Argentina (Buenos Aires, Corrientes, Jujuy, Misiones, Salta, Tucumán), Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,Selva de las Yungas,",Epífita,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,1,FALSO,Mikania cordifolia,Compositae,,guaco,"Argentina, Uruguay, Paraguay, Brasil",FALSO,VERDADERO,"Delta e Islas del Paraná,Esteros del Iberá,Selva Paranaense,Chaco Húmedo,Chaco Seco,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Neutro,AE0,0,VERDADERO,Modiolastrum lateritum,Malvaceae,, ,"Argentina (Buenos Aires, Corrientes, Entre Rios, Misiones), Brasil, Paraguay Uruguay",VERDADERO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense",,,
Científica,Jardin,Neutro,C 044,1,VERDADERO,Molineria capitulata,Hypoxidaceae,, ,Asia tropical,FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Neutro,C 107,2,VERDADERO,Monstera deliciosa,Araceae,,Monstera,América Central,FALSO,FALSO,"s/d,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Neutro,C 044,0,VERDADERO,Monstera deliciosa,Araceae,,Monstera,América Central,FALSO,FALSO,"s/d,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Argentina,C 136,0,VERDADERO,Monstera deliciosa,Araceae,,Monstera,América Central,FALSO,FALSO,"s/d,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Neutro,C 044,0,VERDADERO,Monstera deliciosa,Araceae,,Monstera,América Central,FALSO,FALSO,"s/d,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Neutro,C 103,0,VERDADERO,Monstera deliciosa,Araceae,,Monstera,América Central,FALSO,FALSO,"s/d,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,1,FALSO,Morrenia odorata,Apocynaceae,,"doca ,  tasi","Argentina, Bolivia, Brasil, Paraguay,  Uruguay",FALSO,VERDADERO,"Espinal,Selva Paranaense,Chaco Húmedo,Chaco Seco,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 081,4,FALSO,Murraya paniculata,Rutaceae,,Murraya,Asia,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Neutro,C 002,6,FALSO,Murraya paniculata,Rutaceae,,Murraya,Asia,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 064,3,FALSO,Murraya paniculata,Rutaceae,,Murraya,Asia,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Neutro,C 101,2,FALSO,Musa ornata,Musaceae,,Bananero,Norte de India,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Argentina,C 139,4,FALSO,Myrceugenia glaucescens,Myrtaceae,,Murta,"Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Argentina,C 136,5,FALSO,Myrceugenia glaucescens,Myrtaceae,,Murta,"Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Neutro,C 100,3,FALSO,Myrcia selloi,Myrtaceae,,Guayabo amarillo,"Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Neutro,C 097,3,FALSO,Myrcia selloi,Myrtaceae,,Guayabo amarillo,"Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Neutro,C 108,4,FALSO,Myrcia selloi,Myrtaceae,,Guayabo amarillo,"Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Argentina,C 139,3,FALSO,Myrcianthes gigantea,Myrtaceae,,"Araça do mato, guayabo colorado","Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Argentina,C 135,1,FALSO,Myrcianthes pungens,Myrtaceae,,Guabiyú,"Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,Chaco Húmedo,Chaco Seco,",Árbol,Perennifolia,Perenne
Científica,Jardin,América,C 124,1,FALSO,Myrcianthes pungens,Myrtaceae,,Guabiyú,"Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,Chaco Húmedo,Chaco Seco,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 060,6,FALSO,Myrcianthes pungens,Myrtaceae,,Guabiyú,"Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,Chaco Húmedo,Chaco Seco,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 012,6,FALSO,Myrcianthes pungens,Myrtaceae,,Guabiyú,"Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,Chaco Húmedo,Chaco Seco,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 060,1,FALSO,Myrcianthes pungens,Myrtaceae,,Guabiyú,"Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,Chaco Húmedo,Chaco Seco,",Árbol,Perennifolia,Perenne
Científica,Jardin,Argentina,C 136,5,FALSO,Myrcianthes pungens,Myrtaceae,,Guabiyú,"Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,Chaco Húmedo,Chaco Seco,",Árbol,Perennifolia,Perenne
